Player,Team,FantPos,Age,G,Cmp,PassAtt,PassYds,PassTD,Int,RushAtt,RushYds,RushTD,Tgt,Rec,RecYds,RecTD,PPR,PosRank,OvRank,Year,adp,draft_pick,draft_year,Experience,Rookie,Soph,Third
DantePettis,49ers,WR,24,11,0.09,0.09,1.45,0.0,0.0,0.0,0.0,0.0,2.18,1.0,9.91,0.18,3.14,128,,2019,109.8,44,2018,1,0,1,0
DarwinThompson,Chiefs,RB,22,12,0.0,0.0,0.0,0.0,0.0,3.08,10.67,0.08,0.83,0.75,3.58,0.0,2.68,89,,2019,86.0,214,2019,0,1,0,0
JustinJackson,Chargers,RB,23,7,0.0,0.0,0.0,0.0,0.0,4.14,28.57,0.0,1.57,1.29,3.14,0.0,4.46,90,,2019,119.9,251,2018,1,0,1,0
TyMontgomery,Jets,RB,26,16,0.0,0.0,0.0,0.0,0.0,2.0,6.44,0.0,1.06,0.81,5.62,0.0,2.02,92,,2019,157.1,94,2015,4,0,0,0
DarrellHenderson,Rams,RB,22,13,0.0,0.0,0.0,0.0,0.0,3.0,11.31,0.0,0.46,0.31,2.85,0.0,1.72,94,,2019,93.0,70,2019,0,1,0,0
CamNewton,Panthers,QB,30,2,25.0,44.5,286.0,0.0,0.5,2.5,-1.0,0.0,0.0,0.0,0.0,0.0,8.35,51,,2019,94.4,1,2011,8,0,0,0
BenRoethlisberger,Steelers,QB,37,2,17.5,31.0,175.5,0.0,0.5,0.5,3.5,0.0,0.0,0.0,0.0,0.0,6.35,53,,2019,106.8,11,2004,15,0,0,0
AntonioBrown,Patriots,WR,31,1,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,4.0,56.0,1.0,16.1,149,,2019,21.4,195,2010,9,0,0,0
DavidNjoku,Browns,TE,23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25,10.25,0.25,3.78,77,,2019,83.5,29,2017,2,0,0,1
DonteMoncrief,2TM,WR,26,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.5,2.25,0.0,0.72,197,,2019,119.8,90,2014,5,0,0,0
DamienHarris,Patriots,RB,22,2,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,139,,2019,151.4,87,2019,0,1,0,0
AlvinKamara,Saints,RB,25,15,0.0,0.0,0.0,0.0,0.0,12.47,62.13,1.07,7.13,5.53,50.4,0.33,25.19,2,2.0,2020,4.9,67,2017,3,0,0,0
DalvinCook,Vikings,RB,25,14,0.0,0.0,0.0,0.0,0.0,22.29,111.21,1.14,3.86,3.14,25.79,0.07,24.13,3,3.0,2020,6.2,41,2017,3,0,0,0
DavanteAdams,Packers,WR,28,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,8.21,98.14,1.29,25.6,1,4.0,2020,10.4,53,2014,6,0,0,0
TravisKelce,Chiefs,TE,31,15,0.07,0.13,0.27,0.0,0.0,0.0,0.0,0.0,9.67,7.0,94.4,0.73,20.85,1,5.0,2020,19.9,63,2013,7,0,0,0
TyreekHill,Chiefs,WR,26,15,0.0,0.0,0.0,0.0,0.0,0.87,8.2,0.13,9.0,5.8,85.07,1.0,21.93,2,6.0,2020,15.8,165,2016,4,0,0,0
JoshAllen,Bills,QB,24,16,24.75,35.75,284.0,2.31,0.62,6.38,26.31,0.5,0.06,0.06,0.75,0.06,24.76,1,7.0,2020,101.5,7,2018,2,0,0,1
JoshAllen,Bills,QB,24,16,24.75,35.75,284.0,2.31,0.62,6.38,26.31,0.5,0.06,0.06,0.75,0.06,24.76,1,7.0,2020,101.5,7,2019,1,0,1,0
AaronRodgers,Packers,QB,37,16,23.25,32.88,268.69,3.0,0.31,2.38,9.31,0.19,0.06,0.06,-0.38,0.0,23.96,2,8.0,2020,94.3,24,2005,15,0,0,0
KylerMurray,Cardinals,QB,23,16,23.44,34.88,248.19,1.62,0.75,8.31,51.19,0.69,0.0,0.0,0.0,0.0,23.67,3,9.0,2020,62.6,1,2019,1,0,1,0
PatrickMahomes,Chiefs,QB,25,15,26.0,39.2,316.0,2.53,0.4,4.13,20.53,0.13,0.13,0.0,0.0,0.0,24.96,4,10.0,2020,18.7,10,2017,3,0,0,0
DeshaunWatson,Texans,QB,25,16,23.88,34.0,301.44,2.06,0.44,5.62,27.75,0.19,0.0,0.0,0.0,0.0,23.08,5,11.0,2020,69.3,12,2017,3,0,0,0
JonathanTaylor,Colts,RB,21,15,0.0,0.0,0.0,0.0,0.0,15.47,77.93,0.73,2.6,2.4,19.93,0.07,16.85,4,12.0,2020,32.6,41,2020,0,1,0,0
AaronJones,Packers,RB,26,14,0.0,0.0,0.0,0.0,0.0,14.36,78.86,0.64,4.5,3.36,25.36,0.14,18.49,5,13.0,2020,17.5,182,2017,3,0,0,0
DarrenWaller,Raiders,TE,28,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06,6.69,74.75,0.56,17.41,2,14.0,2020,61.6,204,2015,5,0,0,0
DavidMontgomery,Bears,RB,23,15,0.0,0.0,0.0,0.0,0.0,16.47,71.33,0.53,4.53,3.6,29.2,0.13,17.65,6,15.0,2020,59.7,73,2019,1,0,1,0
RussellWilson,Seahawks,QB,32,16,24.0,34.88,263.25,2.5,0.81,5.19,32.06,0.12,0.0,0.0,0.0,0.0,22.49,6,16.0,2020,62.0,75,2012,8,0,0,0
StefonDiggs,Bills,WR,27,16,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,10.38,7.94,95.94,0.5,20.54,3,17.0,2020,65.0,146,2015,5,0,0,0
JoshJacobs,Raiders,RB,22,15,0.0,0.0,0.0,0.0,0.0,18.2,71.0,0.8,3.0,2.2,15.87,0.0,15.42,8,19.0,2020,9.1,24,2019,1,0,1,0
CalvinRidley,Falcons,WR,26,15,0.0,0.0,0.0,0.0,0.0,0.33,0.07,0.0,9.53,6.0,91.6,0.6,18.77,4,20.0,2020,40.9,26,2018,2,0,0,1
NickChubb,Browns,RB,25,12,0.0,0.0,0.0,0.0,0.0,15.83,88.92,1.0,1.5,1.33,12.5,0.0,17.31,9,22.0,2020,16.3,35,2018,2,0,0,1
RyanTannehill,Titans,QB,32,16,19.69,30.06,238.69,2.06,0.44,2.69,16.62,0.44,0.06,0.06,0.0,0.0,21.52,7,23.0,2020,156.4,8,2012,8,0,0,0
JustinJefferson,Vikings,WR,21,16,0.0,0.0,0.0,0.0,0.0,0.06,0.12,0.0,7.81,5.5,87.5,0.44,17.14,6,24.0,2020,121.5,22,2020,0,1,0,0
TomBrady,Buccaneers,QB,43,16,25.06,38.12,289.56,2.5,0.75,1.88,0.38,0.19,0.0,0.0,0.0,0.0,21.12,8,25.0,2020,88.0,199,2000,20,0,0,0
MikeEvans,Buccaneers,WR,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,4.38,62.88,0.81,15.54,8,27.0,2020,27.9,7,2014,6,0,0,0
LamarJackson,Ravens,QB,23,15,16.13,25.07,183.8,1.73,0.6,10.6,67.0,0.47,0.0,0.0,0.0,0.0,22.19,10,30.0,2020,22.7,32,2018,2,0,0,1
KareemHunt,Browns,RB,25,16,0.0,0.0,0.0,0.0,0.0,12.38,52.56,0.38,3.19,2.38,19.0,0.31,13.66,10,31.0,2020,53.1,86,2017,3,0,0,0
DeAndreHopkins,Cardinals,WR,28,16,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,10.0,7.19,87.94,0.38,17.99,10,32.0,2020,18.5,27,2013,7,0,0,0
EzekielElliott,Cowboys,RB,25,15,0.0,0.0,0.0,0.0,0.0,16.27,65.27,0.4,4.73,3.47,22.53,0.13,14.91,11,33.0,2020,3.4,4,2016,4,0,0,0
TylerLockett,Seahawks,WR,28,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,6.25,65.88,0.62,16.59,11,34.0,2020,49.9,69,2015,5,0,0,0
KenyanDrake,Cardinals,RB,26,15,0.0,0.0,0.0,0.0,0.0,15.93,63.67,0.67,2.07,1.67,9.13,0.0,12.81,12,35.0,2020,14.8,73,2016,4,0,0,0
MelvinGordon,Broncos,RB,27,15,0.0,0.0,0.0,0.0,0.0,14.33,65.73,0.6,2.93,2.13,10.53,0.07,13.23,13,36.0,2020,39.4,15,2015,5,0,0,0
AllenRobinson,Bears,WR,27,16,0.0,0.0,0.0,0.0,0.0,0.06,-0.06,0.0,9.44,6.38,78.12,0.38,16.43,12,38.0,2020,31.8,61,2014,6,0,0,0
RobertWoods,Rams,WR,28,16,0.0,0.0,0.0,0.0,0.0,1.5,9.69,0.12,8.06,5.62,58.5,0.38,15.32,13,40.0,2020,42.4,41,2013,7,0,0,0
RonaldJonesII,Buccaneers,RB,23,14,0.0,0.0,0.0,0.0,0.0,13.71,69.86,0.5,3.0,2.0,11.79,0.07,13.31,15,41.0,2020,56.5,38,2018,2,0,0,1
MarvinJones,Lions,WR,30,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,4.75,61.12,0.56,14.24,15,43.0,2020,95.1,166,2012,8,0,0,0
BrandinCooks,Texans,WR,27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,5.4,76.67,0.4,15.47,16,44.0,2020,81.5,20,2014,6,0,0,0
MarkAndrews,Ravens,TE,25,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,4.14,50.07,0.5,12.15,4,46.0,2020,42.4,86,2018,2,0,0,1
ChrisCarson,Seahawks,RB,26,12,0.0,0.0,0.0,0.0,0.0,11.75,56.75,0.42,3.83,3.08,23.92,0.33,15.65,16,47.0,2020,26.4,249,2017,3,0,0,0
KeenanAllen,Chargers,WR,28,14,0.0,0.07,0.0,0.0,0.0,0.07,-0.07,0.0,10.5,7.14,70.86,0.57,17.51,18,50.0,2020,53.5,76,2013,7,0,0,0
AmariCooper,Cowboys,WR,26,16,0.0,0.0,0.0,0.0,0.0,0.38,0.88,0.0,8.12,5.75,69.62,0.31,14.8,19,51.0,2020,38.1,4,2015,5,0,0,0
CeeDeeLamb,Cowboys,WR,21,16,0.0,0.0,0.0,0.0,0.0,0.62,5.12,0.06,6.94,4.62,58.44,0.31,13.61,20,53.0,2020,93.2,17,2020,0,1,0,0
DavidJohnson,Texans,RB,29,12,0.0,0.0,0.0,0.0,0.0,12.25,57.58,0.5,3.83,2.75,26.17,0.17,14.96,19,55.0,2020,28.5,241,2009,11,0,0,0
DavidJohnson,Texans,RB,29,12,0.0,0.0,0.0,0.0,0.0,12.25,57.58,0.5,3.83,2.75,26.17,0.17,14.96,19,55.0,2020,28.5,86,2015,5,0,0,0
MikeGesicki,Dolphins,TE,25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,3.53,46.87,0.4,10.62,6,56.0,2020,146.5,42,2018,2,0,0,1
RobGronkowski,Buccaneers,TE,31,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,2.81,38.94,0.44,9.33,8,58.0,2020,70.4,42,2010,10,0,0,0
MilesSanders,Eagles,RB,23,12,0.0,0.0,0.0,0.0,0.0,13.67,72.25,0.5,4.33,2.33,16.42,0.0,14.2,21,60.0,2020,12.0,53,2019,1,0,1,0
TerryMcLaurin,WFT,WR,25,15,0.0,0.0,0.0,0.0,0.0,0.13,2.0,0.0,8.93,5.8,74.53,0.27,14.92,23,63.0,2020,50.8,76,2019,1,0,1,0
WillFuller,Texans,WR,26,11,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,6.82,4.82,79.91,0.73,17.17,24,64.0,2020,70.5,21,2016,4,0,0,0
CurtisSamuel,Panthers,WR,24,15,0.0,0.0,0.0,0.0,0.0,2.73,13.33,0.13,6.47,5.13,56.73,0.2,14.14,25,66.0,2020,163.9,40,2017,3,0,0,0
JonnuSmith,Titans,TE,25,15,0.0,0.0,0.0,0.0,0.0,0.13,0.27,0.07,4.33,2.73,29.87,0.53,9.35,9,67.0,2020,153.6,100,2017,3,0,0,0
ToddGurley,Falcons,RB,26,15,0.0,0.0,0.0,0.0,0.0,13.0,45.2,0.6,2.33,1.67,10.93,0.0,10.88,23,68.0,2020,29.1,10,2015,5,0,0,0
DiontaeJohnson,Steelers,WR,24,15,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,9.6,5.87,61.53,0.47,14.79,26,69.0,2020,89.4,66,2019,1,0,1,0
HaydenHurst,Falcons,TE,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.5,35.69,0.38,9.32,11,72.0,2020,79.4,25,2018,2,0,0,1
MattRyan,Falcons,QB,35,16,25.44,39.12,286.31,1.62,0.69,1.81,5.75,0.12,0.0,0.0,0.0,0.0,17.65,12,75.0,2020,84.8,3,2008,12,0,0,0
ChrisGodwin,Buccaneers,WR,24,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.42,70.0,0.58,15.92,30,76.0,2020,21.5,84,2017,3,0,0,0
NyheimHines,Colts,RB,24,16,0.0,0.0,0.0,0.0,0.0,5.56,23.75,0.19,4.75,3.94,30.12,0.25,12.08,24,78.0,2020,139.9,104,2018,2,0,0,1
BenRoethlisberger,Steelers,QB,38,15,26.6,40.53,253.53,2.2,0.67,1.67,0.73,0.0,0.0,0.0,0.0,0.0,17.81,14,,2020,129.5,11,2004,16,0,0,0
MatthewStafford,Lions,QB,32,16,21.19,33.0,255.25,1.62,0.62,1.81,7.0,0.0,0.06,0.0,0.0,0.0,16.29,15,,2020,111.3,1,2009,11,0,0,0
CamNewton,Patriots,QB,31,15,16.13,24.53,177.13,0.53,0.67,9.13,39.47,0.8,0.13,0.13,2.33,0.07,17.4,16,,2020,120.7,1,2011,9,0,0,0
BakerMayfield,Browns,QB,25,16,19.06,30.38,222.69,1.62,0.5,3.38,10.31,0.06,0.06,0.06,0.38,0.0,15.54,17,,2020,144.7,1,2018,2,0,0,1
JaredGoff,Rams,QB,26,15,24.67,36.8,263.47,1.33,0.87,3.4,6.6,0.27,0.0,0.0,0.0,0.0,16.0,19,,2020,147.2,1,2016,4,0,0,0
PhilipRivers,Colts,QB,39,16,23.06,33.94,260.56,1.5,0.69,1.12,-0.5,0.0,0.0,0.0,0.0,0.0,15.0,20,,2020,159.6,4,2004,16,0,0,0
DrewBrees,Saints,QB,41,12,22.92,32.5,245.17,2.0,0.5,1.5,-0.17,0.17,0.0,0.0,0.0,0.0,17.46,21,,2020,80.1,32,2001,19,0,0,0
CarsonWentz,Eagles,QB,28,12,20.92,36.42,218.33,1.33,1.25,4.33,23.0,0.42,0.0,0.0,0.0,0.0,16.53,22,,2020,107.9,2,2016,4,0,0,0
DrewLock,Broncos,QB,24,13,19.54,34.08,225.62,1.23,1.15,3.38,12.31,0.23,0.0,0.0,0.0,0.0,13.95,23,,2020,162.4,42,2019,1,0,1,0
DanielJones,Giants,QB,23,14,20.0,32.0,210.21,0.79,0.71,4.64,30.21,0.07,0.0,0.0,0.0,0.0,12.86,24,,2020,125.4,6,2019,1,0,1,0
JoeBurrow,Bengals,QB,24,10,26.4,40.4,268.8,1.3,0.5,3.7,14.2,0.3,0.0,0.0,0.0,0.0,17.37,25,,2020,135.7,1,2020,0,1,0,0
DakPrescott,Cowboys,QB,27,5,30.2,44.4,371.2,1.8,0.8,3.6,18.6,0.6,0.2,0.2,2.2,0.2,27.12,32,,2020,54.7,135,2016,4,0,0,0
JamesConner,Steelers,RB,25,13,0.0,0.0,0.0,0.0,0.0,13.0,55.46,0.46,3.31,2.69,16.54,0.0,12.66,25,,2020,22.4,105,2017,3,0,0,0
BrandonAiyuk,49ers,WR,22,12,0.0,0.0,0.0,0.0,0.0,0.5,6.42,0.17,8.0,5.0,62.33,0.42,15.38,33,,2020,135.9,25,2020,0,1,0,0
MarquiseBrown,Ravens,WR,23,16,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,6.25,3.62,48.06,0.5,11.44,32,,2020,60.0,25,2019,1,0,1,0
CooperKupp,Rams,WR,27,15,0.0,0.0,0.0,0.0,0.0,0.27,2.2,0.0,8.27,6.13,64.93,0.2,13.91,34,,2020,40.3,69,2017,3,0,0,0
JarvisLandry,Browns,WR,28,15,0.27,0.27,4.93,0.07,0.0,0.27,0.67,0.07,6.73,4.8,56.0,0.2,12.53,35,,2020,85.5,63,2014,6,0,0,0
ChaseEdmonds,Cardinals,RB,24,16,0.0,0.0,0.0,0.0,0.0,6.06,28.0,0.06,4.19,3.31,25.12,0.25,10.5,30,,2020,101.1,134,2018,2,0,0,1
TylerBoyd,Bengals,WR,26,15,0.07,0.13,1.07,0.0,0.0,0.33,3.27,0.0,7.33,5.27,56.07,0.27,12.84,37,,2020,78.5,55,2016,4,0,0,0
MichaelGallup,Cowboys,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56,3.69,52.69,0.31,10.83,36,,2020,72.2,81,2018,2,0,0,1
DarrellHenderson,Rams,RB,23,15,0.0,0.0,0.0,0.0,0.0,9.2,41.6,0.33,1.6,1.07,10.6,0.07,8.69,31,,2020,114.1,70,2019,1,0,1,0
JamisonCrowder,Jets,WR,27,12,0.08,0.08,3.58,0.08,0.0,0.08,1.17,0.0,7.42,4.92,58.25,0.5,14.33,38,,2020,102.6,105,2015,5,0,0,0
LataviusMurray,Saints,RB,30,15,0.0,0.0,0.0,0.0,0.0,9.73,43.73,0.27,1.73,1.53,11.73,0.07,9.08,32,,2020,94.9,181,2013,7,0,0,0
AdrianPeterson,Lions,RB,35,16,0.0,0.0,0.0,0.0,0.0,9.75,37.75,0.44,1.12,0.75,6.31,0.0,7.78,33,,2020,118.4,199,2002,18,0,0,0
AdrianPeterson,Lions,RB,35,16,0.0,0.0,0.0,0.0,0.0,9.75,37.75,0.44,1.12,0.75,6.31,0.0,7.78,33,,2020,118.4,7,2007,13,0,0,0
JerryJeudy,Broncos,WR,21,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06,3.25,53.5,0.19,9.85,43,,2020,112.3,15,2020,0,1,0,0
DevinSingletary,Bills,RB,23,16,0.0,0.0,0.0,0.0,0.0,9.75,42.94,0.12,3.12,2.38,16.81,0.0,8.98,37,,2020,46.4,74,2019,1,0,1,0
MikeWilliams,Chargers,WR,26,15,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,5.67,3.2,50.4,0.33,10.25,42,,2020,161.9,4,2002,18,0,0,0
MikeWilliams,Chargers,WR,26,15,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,5.67,3.2,50.4,0.33,10.25,42,,2020,161.9,10,2005,15,0,0,0
MikeWilliams,Chargers,WR,26,15,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,5.67,3.2,50.4,0.33,10.25,42,,2020,161.9,101,2010,10,0,0,0
MikeWilliams,Chargers,WR,26,15,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,5.67,3.2,50.4,0.33,10.25,42,,2020,161.9,7,2017,3,0,0,0
EmmanuelSanders,Saints,WR,33,14,0.0,0.0,0.0,0.0,0.0,0.07,0.86,0.0,5.86,4.36,51.86,0.36,11.77,45,,2020,100.0,82,2010,10,0,0,0
DeVanteParker,Dolphins,WR,27,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36,4.5,56.64,0.29,11.88,46,,2020,66.7,14,2015,5,0,0,0
DJChark,Jaguars,WR,24,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,4.08,54.31,0.38,11.82,48,,2020,47.5,61,2018,2,0,0,1
ChristianKirk,Cardinals,WR,24,14,0.0,0.0,0.0,0.0,0.0,0.14,0.21,0.0,5.64,3.43,44.36,0.43,10.46,51,,2020,116.9,47,2018,2,0,0,1
SterlingShepard,Giants,WR,27,12,0.0,0.0,0.0,0.0,0.0,0.5,4.08,0.08,7.5,5.5,54.67,0.25,13.54,52,,2020,118.9,40,2016,4,0,0,0
LeonardFournette,Buccaneers,RB,25,13,0.0,0.0,0.0,0.0,0.0,7.46,28.23,0.46,3.62,2.77,17.92,0.0,10.15,39,,2020,35.4,4,2017,3,0,0,0
JulioJones,Falcons,WR,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56,5.67,85.67,0.33,16.23,53,,2020,14.4,6,2011,9,0,0,0
JerickMcKinnon,49ers,RB,28,16,0.0,0.0,0.0,0.0,0.0,5.06,19.94,0.31,2.88,2.06,15.81,0.06,7.89,40,,2020,152.3,96,2014,6,0,0,0
TonyPollard,Cowboys,RB,23,16,0.0,0.0,0.0,0.0,0.0,6.31,27.19,0.25,2.5,1.75,12.06,0.06,7.55,41,,2020,119.4,128,2019,1,0,1,0
CamAkers,Rams,RB,21,13,0.0,0.0,0.0,0.0,0.0,11.15,48.08,0.15,1.08,0.85,9.46,0.08,7.83,42,,2020,52.8,52,2020,0,1,0,0
DariusSlayton,Giants,WR,23,16,0.0,0.0,0.0,0.0,0.0,0.12,-0.06,0.0,6.0,3.12,46.94,0.19,8.81,56,,2020,113.2,171,2019,1,0,1,0
JaredCook,Saints,TE,33,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.47,33.6,0.47,8.49,12,,2020,115.2,89,2009,11,0,0,0
ZackMoss,Bills,RB,23,13,0.0,0.0,0.0,0.0,0.0,8.62,37.0,0.31,1.38,1.08,7.31,0.08,7.82,43,,2020,83.7,86,2020,0,1,0,0
NoahFant,Broncos,TE,23,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,4.13,44.87,0.2,9.95,13,,2020,119.6,20,2019,1,0,1,0
MecoleHardman,Chiefs,WR,22,16,0.0,0.0,0.0,0.0,0.0,0.25,1.94,0.0,3.88,2.56,35.0,0.25,8.01,57,,2020,106.1,56,2019,1,0,1,0
DamienHarris,Patriots,RB,23,10,0.0,0.0,0.0,0.0,0.0,13.7,69.1,0.2,0.7,0.5,5.2,0.0,9.13,44,,2020,101.1,87,2019,1,0,1,0
HunterHenry,Chargers,TE,26,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,4.29,43.79,0.29,10.38,15,,2020,98.0,35,2016,4,0,0,0
TylerHigbee,Rams,TE,27,15,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,4.0,2.93,34.73,0.33,8.55,16,,2020,89.7,110,2016,4,0,0,0
JoeMixon,Bengals,RB,24,6,0.0,0.0,0.0,0.0,0.0,19.83,71.33,0.5,4.33,3.5,23.0,0.17,16.6,49,,2020,13.1,48,2017,3,0,0,0
EvanEngram,Giants,TE,26,16,0.0,0.0,0.0,0.0,0.0,0.38,1.62,0.06,6.81,3.94,40.88,0.06,8.81,18,,2020,74.8,23,2017,3,0,0,0
GeorgeKittle,49ers,TE,27,8,0.0,0.0,0.0,0.0,0.0,0.25,2.12,0.0,7.88,6.0,79.25,0.25,15.64,19,,2020,24.4,146,2017,3,0,0,0
AlexanderMattison,Vikings,RB,22,13,0.0,0.0,0.0,0.0,0.0,7.38,33.38,0.15,1.15,1.0,9.62,0.08,6.68,50,,2020,96.7,102,2019,1,0,1,0
ChristianMcCaffrey,Panthers,RB,24,3,0.0,0.0,0.0,0.0,0.0,19.67,75.0,1.67,6.33,5.67,49.67,0.33,30.13,51,,2020,1.2,8,2017,3,0,0,0
BostonScott,Eagles,RB,25,16,0.0,0.0,0.0,0.0,0.0,5.0,23.38,0.06,2.25,1.56,13.25,0.06,5.98,52,,2020,120.1,201,2018,2,0,0,1
CarlosHyde,Seahawks,RB,30,10,0.0,0.0,0.0,0.0,0.0,8.1,35.6,0.4,2.0,1.6,9.3,0.0,8.49,54,,2020,156.5,57,2014,6,0,0,0
BreshadPerriman,Jets,WR,27,12,0.0,0.0,0.0,0.0,0.0,0.08,0.5,0.0,5.0,2.5,42.08,0.25,8.26,71,,2020,153.0,26,2015,5,0,0,0
AustinHooper,Browns,TE,26,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,3.54,33.46,0.31,8.73,22,,2020,136.7,81,2016,4,0,0,0
SonyMichel,Patriots,RB,25,9,0.0,0.0,0.0,0.0,0.0,8.78,49.89,0.11,1.0,0.78,12.67,0.11,8.37,56,,2020,107.4,31,2018,2,0,0,1
JamesWhite,Patriots,RB,28,14,0.0,0.0,0.0,0.0,0.0,2.5,8.64,0.14,4.43,3.5,26.79,0.07,8.33,57,,2020,72.7,130,2014,6,0,0,0
JohnBrown,Bills,WR,30,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78,3.67,50.89,0.33,10.76,77,,2020,149.1,91,2014,6,0,0,0
JimmyGaroppolo,49ers,QB,29,6,15.67,23.33,182.67,1.17,0.83,1.67,4.17,0.0,0.0,0.0,0.0,0.0,10.72,39,,2020,157.2,62,2014,6,0,0,0
AnthonyMiller,Bears,WR,26,16,0.0,0.0,0.0,0.0,0.0,0.12,0.75,0.0,4.75,3.06,30.31,0.12,6.79,84,,2020,126.9,51,2018,2,0,0,1
JoshuaKelley,Chargers,RB,23,14,0.0,0.0,0.0,0.0,0.0,7.93,25.29,0.14,1.64,1.64,10.57,0.0,5.8,63,,2020,154.5,112,2020,0,1,0,0
HenryRuggsIII,Raiders,WR,21,13,0.0,0.0,0.0,0.0,0.0,0.69,3.77,0.0,3.31,2.0,34.77,0.15,6.47,87,,2020,104.5,12,2020,0,1,0,0
DukeJohnson,Texans,RB,27,11,0.0,0.0,0.0,0.0,0.0,7.0,21.36,0.09,3.18,2.55,22.64,0.09,7.67,65,,2020,131.0,77,2015,5,0,0,0
JalenReagor,Eagles,WR,21,11,0.0,0.0,0.0,0.0,0.0,0.36,2.36,0.0,4.91,2.82,36.0,0.09,7.93,90,,2020,109.5,21,2020,0,1,0,0
KerryonJohnson,Lions,RB,23,16,0.0,0.0,0.0,0.0,0.0,3.25,11.31,0.12,1.62,1.19,11.69,0.06,4.49,67,,2020,97.2,43,2018,2,0,0,1
GoldenTate,Giants,WR,32,12,0.08,0.17,1.5,0.0,0.0,0.0,0.0,0.0,4.33,2.92,32.33,0.17,7.21,93,,2020,145.3,60,2010,10,0,0,0
SammyWatkins,Chiefs,WR,27,10,0.0,0.1,0.0,0.0,0.1,0.1,0.3,0.0,5.5,3.7,42.1,0.2,8.74,96,,2020,140.5,4,2014,6,0,0,0
DeeboSamuel,49ers,WR,24,7,0.0,0.0,0.0,0.0,0.0,1.14,3.71,0.0,6.29,4.71,55.86,0.14,11.53,98,,2020,89.1,36,2019,1,0,1,0
LarryFitzgerald,Cardinals,WR,37,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,4.15,31.46,0.08,7.76,100,,2020,162.8,3,2004,16,0,0,0
MarkIngram,Ravens,RB,31,11,0.0,0.0,0.0,0.0,0.0,6.55,27.18,0.18,0.73,0.55,4.55,0.0,4.81,71,,2020,42.5,28,2011,9,0,0,0
KennyGolladay,Lions,WR,27,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.0,67.6,0.4,13.16,101,,2020,25.8,96,2017,3,0,0,0
JustinJackson,Chargers,RB,24,9,0.0,0.0,0.0,0.0,0.0,6.56,30.0,0.0,2.67,2.11,19.22,0.0,7.26,72,,2020,137.6,251,2018,2,0,0,1
MichaelThomas,Saints,WR,27,7,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,7.86,5.71,62.57,0.0,11.99,103,,2020,5.6,47,2016,4,0,0,0
ZachErtz,Eagles,TE,30,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,3.27,30.45,0.09,7.05,35,,2020,50.6,35,2013,7,0,0,0
